-2 0.713725 7.56834e-81 0
-2 0.729412 8.98163e-81 0
-2 0.745098 1.05565e-80 0
-2 0.760784 1.22885e-80 0
-2 0.776471 1.41672e-80 0
-2 0.792157 1.61765e-80 0
-2 0.807843 1.82934e-80 0
-2 0.823529 2.04887e-80 0
-2 0.839216 2.27272e-80 0
-2 0.854902 2.49683e-80 0
-2 0.870588 2.7167e-80 0
-2 0.886275 2.92757e-80 0
-2 0.901961 3.12452e-80 0
-2 0.917647 3.3027e-80 0
-2 0.933333 3.45754e-80 0
-2 0.94902 3.58489e-80 0
-2 0.964706 3.68125e-80 0
-2 0.980392 3.74392e-80 0
-2 0.996078 3.7711e-80 0
-2 1.01176 3.76202e-80 0
-2 1.02745 3.71693e-80 0
-2 1.04314 3.63714e-80 0
-2 1.05882 3.52489e-80 0
-2 1.07451 3.38331e-80 0
-2 1.0902 3.21625e-80 0
-2 1.10588 3.02809e-80 0
-2 1.12157 2.82357e-80 0
-2 1.13725 2.60759e-80 0
-2 1.15294 2.38501e-80 0
-2 1.16863 2.1605e-80 0
-2 1.18431 1.93833e-80 0
-2 1.2 1.72231e-80 0
-2 1.21569 1.51568e-80 0
-2 1.23137 1.32104e-80 0
-2 1.24706 1.14034e-80 0
-2 1.26275 9.74903e-81 0
-2 1.27843 8.2547e-81 0
-2 1.29412 6.92233e-81 0
-2 1.3098 5.74929e-81 0
-2 1.32549 4.72919e-81 0
-2 1.34118 3.85275e-81 0
-2 1.35686 3.1086e-81 0
-2 1.37255 2.48411e-81 0
-2 1.38824 1.96602e-81 0
-2 1.40392 1.54105e-81 0
-2 1.41961 1.19634e-81 0
-2 1.43529 9.19824e-82 0
-2 1.45098 7.00431e-82 0
-2 1.46667 5.28247e-82 0
-2 1.48235 3.94566e-82 0
-2 1.49804 2.91887e-82 0
-2 1.51373 2.13855e-82 0
-2 1.52941 1.5518e-82 0
-2 1.5451 1.11522e-82 0
-2 1.56078 7.93779e-83 0
-2 1.57647 5.59562e-83 0
-2 1.59216 3.90668e-83 0
-2 1.60784 2.70134e-83 0
-2 1.62353 1.84995e-83 0
-2 1.63922 1.25474e-83 0
-2 1.6549 8.42865e-84 0
-2 1.67059 5.60754e-84 0
-2 1.68627 3.69487e-84 0
-2 1.70196 2.41121e-84 0
-2 1.71765 1.55842e-84 0
-2 1.73333 9.97568e-85 0
-2 1.74902 6.3243e-85 0
-2 1.76471 3.97094e-85 0
-2 1.78039 2.46936e-85 0
-2 1.79608 1.52086e-85 0
-2 1.81176 9.27688e-86 0
-2 1.82745 5.60437e-86 0
-2 1.84314 3.35323e-86 0
-2 1.85882 1.98705e-86 0
-2 1.87451 1.16619e-86 0
